21-Oct-2015 05-26-04	presenting practice trial 13.
21-Oct-2015 05-26-10	presenting practice trial 14.
21-Oct-2015 05-26-16	presenting practice trial 15.
21-Oct-2015 05-26-22	presenting practice trial 16.
21-Oct-2015 05-26-27	presenting practice trial 17.
21-Oct-2015 05-26-33	presenting practice trial 18.
21-Oct-2015 05-26-39	presenting practice trial 19.
21-Oct-2015 05-27-33	experiment created.
21-Oct-2015 05-27-49	beginning practice trials:
21-Oct-2015 05-27-50	presenting practice trial 0.
21-Oct-2015 05-27-59	presenting practice trial 1.
21-Oct-2015 05-28-05	presenting practice trial 2.
21-Oct-2015 05-28-13	presenting practice trial 3.
21-Oct-2015 05-28-19	presenting practice trial 4.
21-Oct-2015 05-28-25	presenting practice trial 5.
21-Oct-2015 05-28-30	presenting practice trial 6.
21-Oct-2015 05-28-35	presenting practice trial 7.
21-Oct-2015 05-28-40	presenting practice trial 8.
21-Oct-2015 05-28-45	presenting practice trial 9.
21-Oct-2015 05-28-50	presenting practice trial 10.
21-Oct-2015 05-28-55	presenting practice trial 11.
21-Oct-2015 05-29-00	presenting practice trial 12.
21-Oct-2015 05-29-05	presenting practice trial 13.
21-Oct-2015 05-29-11	presenting practice trial 14.
21-Oct-2015 05-29-17	presenting practice trial 15.
21-Oct-2015 05-29-22	presenting practice trial 16.
21-Oct-2015 05-29-27	presenting practice trial 17.
21-Oct-2015 05-29-33	presenting practice trial 18.
21-Oct-2015 05-29-38	presenting practice trial 19.
21-Oct-2015 05-29-44	beginning trials:
21-Oct-2015 05-30-29	experiment created.
21-Oct-2015 05-30-47	beginning practice trials:
21-Oct-2015 05-30-49	presenting practice trial 0.
21-Oct-2015 05-30-54	presenting practice trial 1.
21-Oct-2015 05-30-59	presenting practice trial 2.
21-Oct-2015 05-31-04	presenting practice trial 3.
21-Oct-2015 05-31-09	presenting practice trial 4.
21-Oct-2015 05-31-14	presenting practice trial 5.
21-Oct-2015 05-31-20	presenting practice trial 6.
21-Oct-2015 05-31-27	presenting practice trial 7.
21-Oct-2015 05-31-32	presenting practice trial 8.
21-Oct-2015 05-31-38	presenting practice trial 9.
21-Oct-2015 05-31-44	presenting practice trial 10.
21-Oct-2015 05-31-50	presenting practice trial 11.
21-Oct-2015 05-31-56	presenting practice trial 12.
21-Oct-2015 05-32-01	presenting practice trial 13.
21-Oct-2015 05-32-07	presenting practice trial 14.
21-Oct-2015 05-32-13	presenting practice trial 15.
21-Oct-2015 05-32-19	presenting practice trial 16.
21-Oct-2015 05-32-24	presenting practice trial 17.
21-Oct-2015 05-32-32	presenting practice trial 18.
21-Oct-2015 05-32-37	presenting practice trial 19.
21-Oct-2015 05-32-43	beginning trials:
21-Oct-2015 05-32-44	presenting trial 0.
21-Oct-2015 05-32-50	saved trial 0.
21-Oct-2015 05-32-50	presenting trial 1.
21-Oct-2015 05-32-55	saved trial 1.
21-Oct-2015 05-32-55	presenting trial 2.
21-Oct-2015 05-33-04	saved trial 2.
21-Oct-2015 05-33-04	presenting trial 3.
21-Oct-2015 05-33-09	saved trial 3.
21-Oct-2015 05-33-09	presenting trial 4.
21-Oct-2015 05-33-15	saved trial 4.
21-Oct-2015 05-33-15	presenting trial 5.
21-Oct-2015 05-33-21	saved trial 5.
21-Oct-2015 05-33-21	presenting trial 6.
21-Oct-2015 05-33-28	saved trial 6.
21-Oct-2015 05-33-28	presenting trial 7.
21-Oct-2015 05-33-34	saved trial 7.
21-Oct-2015 05-33-34	presenting trial 8.
21-Oct-2015 05-33-40	saved trial 8.
21-Oct-2015 05-33-40	presenting trial 9.
21-Oct-2015 05-33-46	saved trial 9.
21-Oct-2015 05-33-46	presenting trial 10.
21-Oct-2015 05-33-51	saved trial 10.
21-Oct-2015 05-33-51	taking a break
21-Oct-2015 05-33-53	presenting trial 11.
21-Oct-2015 05-33-58	saved trial 11.
21-Oct-2015 05-33-58	presenting trial 12.
21-Oct-2015 05-34-08	saved trial 12.
21-Oct-2015 05-34-08	presenting trial 13.
21-Oct-2015 05-34-14	saved trial 13.
21-Oct-2015 05-34-14	presenting trial 14.
21-Oct-2015 05-34-20	saved trial 14.
21-Oct-2015 05-34-20	presenting trial 15.
21-Oct-2015 05-34-26	saved trial 15.
21-Oct-2015 05-34-26	presenting trial 16.
21-Oct-2015 05-34-31	saved trial 16.
21-Oct-2015 05-34-31	presenting trial 17.
21-Oct-2015 05-34-37	saved trial 17.
21-Oct-2015 05-34-37	presenting trial 18.
21-Oct-2015 05-34-44	saved trial 18.
21-Oct-2015 05-34-44	presenting trial 19.
21-Oct-2015 05-34-49	saved trial 19.
21-Oct-2015 05-34-49	presenting trial 20.
21-Oct-2015 05-34-58	saved trial 20.
21-Oct-2015 05-34-58	taking a break
21-Oct-2015 05-35-00	presenting trial 21.
21-Oct-2015 05-35-06	saved trial 21.
21-Oct-2015 05-35-06	presenting trial 22.
21-Oct-2015 05-35-12	saved trial 22.
21-Oct-2015 05-35-12	presenting trial 23.
21-Oct-2015 05-35-17	saved trial 23.
21-Oct-2015 05-35-17	presenting trial 24.
21-Oct-2015 05-35-27	saved trial 24.
21-Oct-2015 05-35-27	presenting trial 25.
21-Oct-2015 05-35-34	saved trial 25.
21-Oct-2015 05-35-34	presenting trial 26.
21-Oct-2015 05-35-40	saved trial 26.
21-Oct-2015 05-35-40	presenting trial 27.
21-Oct-2015 05-35-49	saved trial 27.
21-Oct-2015 05-35-49	presenting trial 28.
21-Oct-2015 05-35-55	saved trial 28.
21-Oct-2015 05-35-55	presenting trial 29.
21-Oct-2015 05-36-00	saved trial 29.
21-Oct-2015 05-36-00	presenting trial 30.
21-Oct-2015 05-36-07	saved trial 30.
21-Oct-2015 05-36-07	taking a break
21-Oct-2015 05-36-11	presenting trial 31.
21-Oct-2015 05-36-16	saved trial 31.
21-Oct-2015 05-36-16	presenting trial 32.
21-Oct-2015 05-36-22	saved trial 32.
21-Oct-2015 05-36-22	presenting trial 33.
21-Oct-2015 05-36-27	saved trial 33.
21-Oct-2015 05-36-27	presenting trial 34.
21-Oct-2015 05-36-32	saved trial 34.
21-Oct-2015 05-36-32	presenting trial 35.
21-Oct-2015 05-36-37	saved trial 35.
21-Oct-2015 05-36-37	presenting trial 36.
21-Oct-2015 05-36-43	saved trial 36.
21-Oct-2015 05-36-43	presenting trial 37.
21-Oct-2015 05-36-48	saved trial 37.
21-Oct-2015 05-36-48	presenting trial 38.
21-Oct-2015 05-36-53	saved trial 38.
21-Oct-2015 05-36-53	presenting trial 39.
21-Oct-2015 05-36-59	saved trial 39.
21-Oct-2015 05-36-59	presenting trial 40.
21-Oct-2015 05-37-05	saved trial 40.
21-Oct-2015 05-37-05	taking a break
21-Oct-2015 05-37-10	presenting trial 41.
21-Oct-2015 05-37-15	saved trial 41.
21-Oct-2015 05-37-15	presenting trial 42.
21-Oct-2015 05-37-20	saved trial 42.
21-Oct-2015 05-37-20	presenting trial 43.
21-Oct-2015 05-37-26	saved trial 43.
21-Oct-2015 05-37-26	presenting trial 44.
21-Oct-2015 05-37-33	saved trial 44.
21-Oct-2015 05-37-33	presenting trial 45.
21-Oct-2015 05-37-40	saved trial 45.
21-Oct-2015 05-37-40	presenting trial 46.
21-Oct-2015 05-37-46	saved trial 46.
21-Oct-2015 05-37-46	presenting trial 47.
21-Oct-2015 05-37-51	saved trial 47.
21-Oct-2015 05-37-51	presenting trial 48.
21-Oct-2015 05-37-56	saved trial 48.
21-Oct-2015 05-37-56	presenting trial 49.
21-Oct-2015 05-38-02	saved trial 49.
21-Oct-2015 05-38-02	presenting trial 50.
21-Oct-2015 05-38-07	saved trial 50.
21-Oct-2015 05-38-07	taking a break
21-Oct-2015 05-38-10	presenting trial 51.
21-Oct-2015 05-38-17	saved trial 51.
21-Oct-2015 05-38-17	presenting trial 52.
21-Oct-2015 05-38-22	saved trial 52.
21-Oct-2015 05-38-22	presenting trial 53.
21-Oct-2015 05-38-27	saved trial 53.
21-Oct-2015 05-38-27	presenting trial 54.
21-Oct-2015 05-38-32	saved trial 54.
21-Oct-2015 05-38-32	presenting trial 55.
21-Oct-2015 05-38-37	saved trial 55.
21-Oct-2015 05-38-37	presenting trial 56.
21-Oct-2015 05-38-43	saved trial 56.
21-Oct-2015 05-38-43	presenting trial 57.
21-Oct-2015 05-38-48	saved trial 57.
21-Oct-2015 05-38-48	presenting trial 58.
21-Oct-2015 05-38-54	saved trial 58.
21-Oct-2015 05-38-54	presenting trial 59.
21-Oct-2015 05-39-01	saved trial 59.
21-Oct-2015 05-39-01	presenting trial 60.
21-Oct-2015 05-39-09	saved trial 60.
21-Oct-2015 05-39-09	taking a break
21-Oct-2015 05-39-10	presenting trial 61.
21-Oct-2015 05-39-15	saved trial 61.
21-Oct-2015 05-39-15	presenting trial 62.
21-Oct-2015 05-39-23	saved trial 62.
21-Oct-2015 05-39-23	presenting trial 63.
21-Oct-2015 05-39-30	saved trial 63.
21-Oct-2015 05-39-30	presenting trial 64.
21-Oct-2015 05-39-36	saved trial 64.
21-Oct-2015 05-39-36	presenting trial 65.
21-Oct-2015 05-39-41	saved trial 65.
21-Oct-2015 05-39-41	presenting trial 66.
21-Oct-2015 05-39-47	saved trial 66.
21-Oct-2015 05-39-47	presenting trial 67.
21-Oct-2015 05-39-53	saved trial 67.
21-Oct-2015 05-39-53	presenting trial 68.
21-Oct-2015 05-39-59	saved trial 68.
21-Oct-2015 05-39-59	presenting trial 69.
21-Oct-2015 05-40-05	saved trial 69.
21-Oct-2015 05-40-05	presenting trial 70.
21-Oct-2015 05-40-11	saved trial 70.
21-Oct-2015 05-40-11	taking a break
21-Oct-2015 05-40-12	presenting trial 71.
21-Oct-2015 05-40-18	saved trial 71.
21-Oct-2015 05-40-18	presenting trial 72.
21-Oct-2015 05-40-23	saved trial 72.
21-Oct-2015 05-40-23	presenting trial 73.
21-Oct-2015 05-40-29	saved trial 73.
21-Oct-2015 05-40-29	presenting trial 74.
21-Oct-2015 05-40-35	saved trial 74.
21-Oct-2015 05-40-35	presenting trial 75.
21-Oct-2015 05-40-40	saved trial 75.
21-Oct-2015 05-40-40	presenting trial 76.
21-Oct-2015 05-40-46	saved trial 76.
21-Oct-2015 05-40-46	presenting trial 77.
21-Oct-2015 05-40-59	saved trial 77.
21-Oct-2015 05-40-59	presenting trial 78.
21-Oct-2015 05-41-06	saved trial 78.
21-Oct-2015 05-41-06	presenting trial 79.
21-Oct-2015 05-41-11	saved trial 79.
21-Oct-2015 05-41-11	presenting trial 80.
21-Oct-2015 05-41-18	saved trial 80.
21-Oct-2015 05-41-18	taking a break
21-Oct-2015 05-41-19	presenting trial 81.
21-Oct-2015 05-41-25	saved trial 81.
21-Oct-2015 05-41-25	presenting trial 82.
21-Oct-2015 05-41-30	saved trial 82.
21-Oct-2015 05-41-30	presenting trial 83.
21-Oct-2015 05-41-35	saved trial 83.
21-Oct-2015 05-41-35	presenting trial 84.
21-Oct-2015 05-41-41	saved trial 84.
21-Oct-2015 05-41-41	presenting trial 85.
21-Oct-2015 05-41-49	saved trial 85.
21-Oct-2015 05-41-49	presenting trial 86.
21-Oct-2015 05-41-54	saved trial 86.
21-Oct-2015 05-41-54	presenting trial 87.
21-Oct-2015 05-41-59	saved trial 87.
21-Oct-2015 05-41-59	presenting trial 88.
21-Oct-2015 05-42-05	saved trial 88.
21-Oct-2015 05-42-05	presenting trial 89.
21-Oct-2015 05-42-10	saved trial 89.
21-Oct-2015 05-42-10	presenting trial 90.
21-Oct-2015 05-42-15	saved trial 90.
21-Oct-2015 05-42-15	taking a break
21-Oct-2015 05-42-17	presenting trial 91.
21-Oct-2015 05-42-22	saved trial 91.
21-Oct-2015 05-42-22	presenting trial 92.
21-Oct-2015 05-42-31	saved trial 92.
21-Oct-2015 05-42-31	presenting trial 93.
21-Oct-2015 05-42-36	saved trial 93.
21-Oct-2015 05-42-36	presenting trial 94.
21-Oct-2015 05-42-41	saved trial 94.
21-Oct-2015 05-42-41	presenting trial 95.
21-Oct-2015 05-42-50	saved trial 95.
21-Oct-2015 05-42-50	presenting trial 96.
21-Oct-2015 05-42-56	saved trial 96.
21-Oct-2015 05-42-56	presenting trial 97.
21-Oct-2015 05-43-03	saved trial 97.
21-Oct-2015 05-43-03	presenting trial 98.
21-Oct-2015 05-43-10	saved trial 98.
21-Oct-2015 05-43-10	presenting trial 99.
21-Oct-2015 05-43-16	saved trial 99.
21-Oct-2015 05-43-16	presenting trial 100.
21-Oct-2015 05-43-21	saved trial 100.
21-Oct-2015 05-43-21	taking a break
21-Oct-2015 05-43-26	presenting trial 101.
21-Oct-2015 05-43-31	saved trial 101.
21-Oct-2015 05-43-31	presenting trial 102.
21-Oct-2015 05-43-37	saved trial 102.
21-Oct-2015 05-43-37	presenting trial 103.
21-Oct-2015 05-43-42	saved trial 103.
21-Oct-2015 05-43-42	presenting trial 104.
21-Oct-2015 05-43-49	saved trial 104.
21-Oct-2015 05-43-49	presenting trial 105.
21-Oct-2015 05-43-54	saved trial 105.
21-Oct-2015 05-43-54	presenting trial 106.
21-Oct-2015 05-44-00	saved trial 106.
21-Oct-2015 05-44-00	presenting trial 107.
21-Oct-2015 05-44-05	saved trial 107.
21-Oct-2015 05-44-05	presenting trial 108.
21-Oct-2015 05-44-11	saved trial 108.
21-Oct-2015 05-44-11	presenting trial 109.
21-Oct-2015 05-44-18	saved trial 109.
21-Oct-2015 05-44-18	presenting trial 110.
21-Oct-2015 05-44-24	saved trial 110.
21-Oct-2015 05-44-24	taking a break
21-Oct-2015 05-44-27	presenting trial 111.
21-Oct-2015 05-44-34	saved trial 111.
21-Oct-2015 05-44-34	presenting trial 112.
21-Oct-2015 05-44-40	saved trial 112.
21-Oct-2015 05-44-40	presenting trial 113.
21-Oct-2015 05-44-46	saved trial 113.
21-Oct-2015 05-44-46	presenting trial 114.
21-Oct-2015 05-44-51	saved trial 114.
21-Oct-2015 05-44-51	presenting trial 115.
21-Oct-2015 05-44-56	saved trial 115.
21-Oct-2015 05-44-56	presenting trial 116.
21-Oct-2015 05-45-01	saved trial 116.
21-Oct-2015 05-45-01	presenting trial 117.
21-Oct-2015 05-45-06	saved trial 117.
21-Oct-2015 05-45-06	presenting trial 118.
21-Oct-2015 05-45-11	saved trial 118.
21-Oct-2015 05-45-11	presenting trial 119.
21-Oct-2015 05-45-17	saved trial 119.
21-Oct-2015 05-45-17	presenting trial 120.
21-Oct-2015 05-45-23	saved trial 120.
21-Oct-2015 05-45-23	taking a break
21-Oct-2015 05-45-25	presenting trial 121.
21-Oct-2015 05-45-30	saved trial 121.
21-Oct-2015 05-45-30	presenting trial 122.
21-Oct-2015 05-45-35	saved trial 122.
21-Oct-2015 05-45-35	presenting trial 123.
21-Oct-2015 05-45-41	saved trial 123.
21-Oct-2015 05-45-41	presenting trial 124.
21-Oct-2015 05-45-47	saved trial 124.
21-Oct-2015 05-45-47	presenting trial 125.
21-Oct-2015 05-45-52	saved trial 125.
21-Oct-2015 05-45-52	presenting trial 126.
21-Oct-2015 05-46-00	saved trial 126.
21-Oct-2015 05-46-00	presenting trial 127.
21-Oct-2015 05-46-05	saved trial 127.
21-Oct-2015 05-46-05	presenting trial 128.
21-Oct-2015 05-46-11	saved trial 128.
21-Oct-2015 05-46-11	presenting trial 129.
21-Oct-2015 05-46-17	saved trial 129.
21-Oct-2015 05-46-17	presenting trial 130.
21-Oct-2015 05-46-23	saved trial 130.
21-Oct-2015 05-46-23	taking a break
21-Oct-2015 05-46-24	presenting trial 131.
21-Oct-2015 05-46-30	saved trial 131.
21-Oct-2015 05-46-30	presenting trial 132.
21-Oct-2015 05-46-36	saved trial 132.
21-Oct-2015 05-46-36	presenting trial 133.
21-Oct-2015 05-46-42	saved trial 133.
21-Oct-2015 05-46-42	presenting trial 134.
21-Oct-2015 05-46-48	saved trial 134.
21-Oct-2015 05-46-48	presenting trial 135.
21-Oct-2015 05-46-57	saved trial 135.
21-Oct-2015 05-46-57	presenting trial 136.
21-Oct-2015 05-47-02	saved trial 136.
21-Oct-2015 05-47-02	presenting trial 137.
21-Oct-2015 05-47-08	saved trial 137.
21-Oct-2015 05-47-08	presenting trial 138.
21-Oct-2015 05-47-15	saved trial 138.
21-Oct-2015 05-47-15	presenting trial 139.
21-Oct-2015 05-47-20	saved trial 139.
21-Oct-2015 05-47-20	presenting trial 140.
21-Oct-2015 05-47-26	saved trial 140.
21-Oct-2015 05-47-26	taking a break
21-Oct-2015 05-47-28	presenting trial 141.
21-Oct-2015 05-47-34	saved trial 141.
21-Oct-2015 05-47-34	presenting trial 142.
21-Oct-2015 05-47-39	saved trial 142.
21-Oct-2015 05-47-39	presenting trial 143.
21-Oct-2015 05-47-46	saved trial 143.
21-Oct-2015 05-47-46	presenting trial 144.
21-Oct-2015 05-47-52	saved trial 144.
21-Oct-2015 05-47-52	presenting trial 145.
21-Oct-2015 05-47-58	saved trial 145.
21-Oct-2015 05-47-58	presenting trial 146.
21-Oct-2015 05-48-04	saved trial 146.
21-Oct-2015 05-48-04	presenting trial 147.
21-Oct-2015 05-48-11	saved trial 147.
21-Oct-2015 05-48-11	presenting trial 148.
21-Oct-2015 05-48-17	saved trial 148.
21-Oct-2015 05-48-17	presenting trial 149.
21-Oct-2015 05-48-22	saved trial 149.
21-Oct-2015 05-48-22	presenting trial 150.
21-Oct-2015 05-48-28	saved trial 150.
21-Oct-2015 05-48-28	taking a break
21-Oct-2015 05-48-33	presenting trial 151.
21-Oct-2015 05-48-40	saved trial 151.
21-Oct-2015 05-48-40	presenting trial 152.
21-Oct-2015 05-48-48	saved trial 152.
21-Oct-2015 05-48-48	presenting trial 153.
21-Oct-2015 05-48-54	saved trial 153.
21-Oct-2015 05-48-54	presenting trial 154.
21-Oct-2015 05-48-59	saved trial 154.
21-Oct-2015 05-48-59	presenting trial 155.
21-Oct-2015 05-49-05	saved trial 155.
21-Oct-2015 05-49-05	presenting trial 156.
21-Oct-2015 05-49-11	saved trial 156.
21-Oct-2015 05-49-11	presenting trial 157.
21-Oct-2015 05-49-18	saved trial 157.
21-Oct-2015 05-49-18	presenting trial 158.
21-Oct-2015 05-49-24	saved trial 158.
21-Oct-2015 05-49-24	presenting trial 159.
21-Oct-2015 05-49-30	saved trial 159.
21-Oct-2015 05-49-30	presenting trial 160.
21-Oct-2015 05-49-35	saved trial 160.
21-Oct-2015 05-49-35	taking a break
21-Oct-2015 05-49-36	presenting trial 161.
21-Oct-2015 05-49-42	saved trial 161.
21-Oct-2015 05-49-42	presenting trial 162.
21-Oct-2015 05-49-51	saved trial 162.
21-Oct-2015 05-49-51	presenting trial 163.
21-Oct-2015 05-49-56	saved trial 163.
21-Oct-2015 05-49-56	presenting trial 164.
21-Oct-2015 05-50-04	saved trial 164.
21-Oct-2015 05-50-04	presenting trial 165.
21-Oct-2015 05-50-13	saved trial 165.
21-Oct-2015 05-50-13	presenting trial 166.
21-Oct-2015 05-50-21	saved trial 166.
21-Oct-2015 05-50-21	presenting trial 167.
21-Oct-2015 05-50-27	saved trial 167.
21-Oct-2015 05-50-27	presenting trial 168.
21-Oct-2015 05-50-32	saved trial 168.
21-Oct-2015 05-50-32	presenting trial 169.
21-Oct-2015 05-50-37	saved trial 169.
21-Oct-2015 05-50-37	presenting trial 170.
21-Oct-2015 05-50-43	saved trial 170.
21-Oct-2015 05-50-43	taking a break
21-Oct-2015 05-50-44	presenting trial 171.
21-Oct-2015 05-50-50	saved trial 171.
21-Oct-2015 05-50-50	presenting trial 172.
21-Oct-2015 05-50-55	saved trial 172.
21-Oct-2015 05-50-55	presenting trial 173.
21-Oct-2015 05-51-01	saved trial 173.
21-Oct-2015 05-51-01	presenting trial 174.
21-Oct-2015 05-51-06	saved trial 174.
21-Oct-2015 05-51-06	presenting trial 175.
21-Oct-2015 05-51-12	saved trial 175.
21-Oct-2015 05-51-12	presenting trial 176.
21-Oct-2015 05-51-17	saved trial 176.
21-Oct-2015 05-51-17	presenting trial 177.
21-Oct-2015 05-51-23	saved trial 177.
21-Oct-2015 05-51-23	presenting trial 178.
21-Oct-2015 05-51-29	saved trial 178.
21-Oct-2015 05-51-29	presenting trial 179.
21-Oct-2015 05-51-34	saved trial 179.
21-Oct-2015 05-51-34	presenting trial 180.
21-Oct-2015 05-51-40	saved trial 180.
21-Oct-2015 05-51-40	taking a break
21-Oct-2015 05-51-44	presenting trial 181.
21-Oct-2015 05-51-50	saved trial 181.
21-Oct-2015 05-51-50	presenting trial 182.
21-Oct-2015 05-51-55	saved trial 182.
21-Oct-2015 05-51-55	presenting trial 183.
21-Oct-2015 05-52-01	saved trial 183.
21-Oct-2015 05-52-01	presenting trial 184.
21-Oct-2015 05-52-08	saved trial 184.
21-Oct-2015 05-52-08	presenting trial 185.
21-Oct-2015 05-52-15	saved trial 185.
21-Oct-2015 05-52-15	presenting trial 186.
21-Oct-2015 05-52-27	saved trial 186.
21-Oct-2015 05-52-27	presenting trial 187.
21-Oct-2015 05-55-04	pool reseted
21-Oct-2015 05-55-04	experiment created.
21-Oct-2015 05-55-19	beginning practice trials:
21-Oct-2015 05-55-21	presenting practice trial 0.
21-Oct-2015 05-55-27	presenting practice trial 1.
21-Oct-2015 05-55-32	presenting practice trial 2.
21-Oct-2015 05-55-37	presenting practice trial 3.
21-Oct-2015 05-55-44	presenting practice trial 4.
21-Oct-2015 05-55-50	presenting practice trial 5.
21-Oct-2015 05-55-57	presenting practice trial 6.
21-Oct-2015 05-56-06	presenting practice trial 7.
21-Oct-2015 05-56-13	presenting practice trial 8.
21-Oct-2015 05-56-19	presenting practice trial 9.
21-Oct-2015 05-56-24	presenting practice trial 10.
21-Oct-2015 05-56-30	presenting practice trial 11.
21-Oct-2015 05-56-35	presenting practice trial 12.
21-Oct-2015 05-56-41	presenting practice trial 13.
21-Oct-2015 05-56-46	presenting practice trial 14.
21-Oct-2015 05-56-56	presenting practice trial 15.
21-Oct-2015 05-57-02	presenting practice trial 16.
21-Oct-2015 05-57-07	presenting practice trial 17.
21-Oct-2015 05-57-13	presenting practice trial 18.
21-Oct-2015 05-57-18	presenting practice trial 19.
21-Oct-2015 05-57-23	beginning trials:
21-Oct-2015 05-57-27	presenting trial 0.
21-Oct-2015 05-57-33	saved trial 0.
21-Oct-2015 05-57-33	presenting trial 1.
21-Oct-2015 05-57-38	saved trial 1.
21-Oct-2015 05-57-38	presenting trial 2.
21-Oct-2015 05-57-43	saved trial 2.
21-Oct-2015 05-57-43	taking a break
21-Oct-2015 05-57-46	presenting trial 3.
21-Oct-2015 05-57-51	saved trial 3.
21-Oct-2015 05-57-51	presenting trial 4.
21-Oct-2015 05-57-57	saved trial 4.
21-Oct-2015 05-57-57	taking a break
21-Oct-2015 05-58-04	presenting trial 5.
21-Oct-2015 05-58-09	saved trial 5.
21-Oct-2015 05-58-09	presenting trial 6.
21-Oct-2015 05-58-15	saved trial 6.
21-Oct-2015 05-58-15	taking a break
21-Oct-2015 05-58-20	presenting trial 7.
21-Oct-2015 05-58-26	saved trial 7.
21-Oct-2015 05-58-26	presenting trial 8.
21-Oct-2015 05-58-33	saved trial 8.
21-Oct-2015 05-58-33	taking a break
21-Oct-2015 05-58-41	presenting trial 9.
21-Oct-2015 05-58-47	saved trial 9.
21-Oct-2015 05-58-47	presenting trial 10.
21-Oct-2015 05-58-53	saved trial 10.
21-Oct-2015 05-58-53	taking a break
21-Oct-2015 05-58-57	presenting trial 11.
21-Oct-2015 05-59-05	saved trial 11.
21-Oct-2015 05-59-05	presenting trial 12.
21-Oct-2015 05-59-11	saved trial 12.
21-Oct-2015 05-59-11	taking a break
21-Oct-2015 05-59-17	presenting trial 13.
21-Oct-2015 05-59-25	saved trial 13.
21-Oct-2015 05-59-25	presenting trial 14.
21-Oct-2015 05-59-38	saved trial 14.
21-Oct-2015 05-59-38	taking a break
21-Oct-2015 05-59-47	presenting trial 15.
21-Oct-2015 06-00-00	saved trial 15.
21-Oct-2015 06-00-00	presenting trial 16.
21-Oct-2015 06-00-08	saved trial 16.
21-Oct-2015 06-00-08	taking a break
21-Oct-2015 06-00-20	presenting trial 17.
21-Oct-2015 06-00-26	saved trial 17.
21-Oct-2015 06-00-26	presenting trial 18.
21-Oct-2015 06-00-32	saved trial 18.
21-Oct-2015 06-00-32	taking a break
21-Oct-2015 06-00-36	presenting trial 19.
21-Oct-2015 06-00-43	saved trial 19.
21-Oct-2015 06-00-43	presenting trial 20.
21-Oct-2015 06-00-48	saved trial 20.
21-Oct-2015 06-00-48	taking a break
21-Oct-2015 06-00-54	presenting trial 21.
21-Oct-2015 06-00-59	saved trial 21.
21-Oct-2015 06-00-59	presenting trial 22.
21-Oct-2015 06-01-05	saved trial 22.
21-Oct-2015 06-01-05	taking a break
21-Oct-2015 06-01-12	presenting trial 23.
21-Oct-2015 06-01-18	saved trial 23.
21-Oct-2015 06-01-18	presenting trial 24.
21-Oct-2015 06-01-23	saved trial 24.
21-Oct-2015 06-01-23	taking a break
21-Oct-2015 06-01-26	presenting trial 25.
21-Oct-2015 06-01-32	saved trial 25.
